MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,146.1690000,0.2155617,-0.9333352,-0.0352558
MsgID.LOCAL_VELOCITY,146.1690000,0.0031152,-0.0001321,-0.0001743
MsgID.GLOBAL_POSITION,0.0000000,-122.3957700,37.7932798,0.0310000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,146.4190000,0.2416452,-0.9245394,-0.0318199
MsgID.LOCAL_VELOCITY,146.4190000,0.0037756,-0.0000860,-0.0000232
MsgID.GLOBAL_POSITION,0.0000000,-122.3957695,37.7932800,0.0330000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,146.6690000,0.2580016,-0.9052922,-0.0336127
MsgID.LOCAL_VELOCITY,146.6690000,0.0039253,-0.0000797,-0.0001272
MsgID.GLOBAL_POSITION,0.0000000,-122.3957709,37.7932800,0.0380000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,146.9200000,0.2576652,-1.0131910,-0.0391676
MsgID.LOCAL_VELOCITY,146.9200000,0.0044294,0.0000942,-0.0000399
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957595,37.7932777,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957684,37.7932800,0.0470000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,147.1700000,0.2576652,-0.7587953,-0.0486464
MsgID.LOCAL_VELOCITY,147.1700000,0.0044474,0.0000637,0.0000765
MsgID.GLOBAL_POSITION,0.0000000,-122.3957689,37.7932800,0.0570000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,147.4200000,0.2576652,-0.8589123,-0.0580821
MsgID.LOCAL_VELOCITY,147.4200000,0.0043146,0.0001557,0.0000588
MsgID.GLOBAL_POSITION,0.0000000,-122.3957706,37.7932800,0.0670000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,147.6700000,0.2576652,-0.9714780,-0.0682615
MsgID.LOCAL_VELOCITY,147.6700000,0.0047725,0.0001194,-0.0002082
MsgID.GLOBAL_POSITION,0.0000000,-122.3957691,37.7932800,0.0740000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,147.9200000,0.2576846,-0.8576292,-0.0753793
MsgID.LOCAL_VELOCITY,147.9200000,0.0043167,0.0001160,-0.0000266
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957595,37.7932777,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957707,37.7932800,0.0800000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,148.1700000,0.2576652,-0.9973378,-0.0806782
MsgID.LOCAL_VELOCITY,148.1700000,0.0033162,-0.0005534,-0.0001962
MsgID.GLOBAL_POSITION,0.0000000,-122.3957696,37.7932800,0.0820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,148.4200000,0.2567145,-0.8875039,-0.0829046
MsgID.LOCAL_VELOCITY,148.4200000,0.0038939,-0.0001332,0.0003663
MsgID.GLOBAL_POSITION,0.0000000,-122.3957697,37.7932802,0.0830000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,148.6700000,0.2793185,-0.9051059,-0.0834492
MsgID.LOCAL_VELOCITY,148.6700000,0.0030117,-0.0001136,-0.0002129
MsgID.GLOBAL_POSITION,0.0000000,-122.3957683,37.7932793,0.0830000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,148.9200000,0.1686270,-0.7607924,-0.0830872
MsgID.LOCAL_VELOCITY,148.9200000,0.0047757,0.0001139,-0.0001809
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957595,37.7932777,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957672,37.7932792,0.0820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,149.1700000,0.1854814,-0.6868868,-0.0826316
MsgID.LOCAL_VELOCITY,149.1700000,0.0043093,0.0001365,-0.0000660
MsgID.GLOBAL_POSITION,0.0000000,-122.3957685,37.7932800,0.0820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,149.4200000,0.2526529,-0.8101938,-0.0824880
MsgID.LOCAL_VELOCITY,149.4200000,0.0039485,-0.0001210,-0.0001491
MsgID.GLOBAL_POSITION,0.0000000,-122.3957693,37.7932789,0.0820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,149.6700000,0.1362506,-0.8653384,-0.0823843
MsgID.LOCAL_VELOCITY,149.6700000,0.0044234,0.0000698,-0.0000669
MsgID.GLOBAL_POSITION,0.0000000,-122.3957693,37.7932806,0.0820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,149.9200000,0.3322615,-0.8653384,-0.0822109
MsgID.LOCAL_VELOCITY,149.9200000,0.0037679,-0.0000852,0.0000286
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957595,37.7932777,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957693,37.7932807,0.0820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,150.1710000,0.3016637,-0.8656386,-0.0819894
MsgID.LOCAL_VELOCITY,150.1710000,0.0043205,0.0001545,0.0000596
MsgID.GLOBAL_POSITION,0.0000000,-122.3957693,37.7932786,0.0810000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,150.4210000,0.0925173,-0.8653384,-0.0818714
MsgID.LOCAL_VELOCITY,150.4210000,0.0048111,0.0004136,0.0002632
MsgID.GLOBAL_POSITION,0.0000000,-122.3957693,37.7932784,0.0810000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,150.6710000,0.0894711,-0.8653384,-0.0818978
MsgID.LOCAL_VELOCITY,150.6710000,0.0043235,0.0001052,-0.0000666
MsgID.GLOBAL_POSITION,0.0000000,-122.3957693,37.7932789,0.0820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,150.9210000,0.1327905,-0.8656178,-0.0820538
MsgID.LOCAL_VELOCITY,150.9210000,0.0044144,0.0001146,-0.0000742
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957595,37.7932777,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957684,37.7932790,0.0820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,151.1710000,0.1651669,-0.7678497,-0.0822851
MsgID.LOCAL_VELOCITY,151.1710000,0.0037620,-0.0000933,0.0000283
MsgID.GLOBAL_POSITION,0.0000000,-122.3957678,37.7932809,0.0820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,151.4210000,0.3619733,-0.7382751,-0.0824346
MsgID.LOCAL_VELOCITY,151.4210000,0.0033173,-0.0005450,-0.0001589
MsgID.GLOBAL_POSITION,0.0000000,-122.3957695,37.7932806,0.0820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,151.6710000,0.3039209,-0.8986280,-0.0824966
MsgID.LOCAL_VELOCITY,151.6710000,0.0044183,0.0000741,-0.0000731
MsgID.GLOBAL_POSITION,0.0000000,-122.3957694,37.7932797,0.0820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,151.9210000,0.2216671,-0.8711748,-0.0825000
MsgID.LOCAL_VELOCITY,151.9210000,0.0043117,0.0001331,-0.0000661
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957595,37.7932777,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957693,37.7932800,0.0820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,152.1710000,0.2575812,-0.8653384,-0.0825000
MsgID.LOCAL_VELOCITY,152.1710000,0.0026647,-0.0003457,-0.0001720
MsgID.GLOBAL_POSITION,0.0000000,-122.3957695,37.7932800,0.0820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,152.4210000,0.2576652,-0.8893562,-0.0825000
MsgID.LOCAL_VELOCITY,152.4210000,0.0044146,0.0000785,-0.0000732
MsgID.GLOBAL_POSITION,0.0000000,-122.3957692,37.7932800,0.0820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,152.6710000,0.2576652,-0.8395512,-0.0824997
MsgID.LOCAL_VELOCITY,152.6710000,0.0044615,0.0000685,0.0003218
MsgID.GLOBAL_POSITION,0.0000000,-122.3957676,37.7932800,0.0820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,152.9210000,0.2576717,-0.7134812,-0.0825000
MsgID.LOCAL_VELOCITY,152.9210000,0.0044194,0.0000984,-0.0000670
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957595,37.7932777,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957691,37.7932803,0.0820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,153.1720000,0.2969748,-0.8615200,-0.0825035
MsgID.LOCAL_VELOCITY,153.1720000,0.0043117,0.0001328,-0.0000661
MsgID.GLOBAL_POSITION,0.0000000,-122.3957689,37.7932806,0.0820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,153.4220000,0.3179554,-0.8302380,-0.0829004
MsgID.LOCAL_VELOCITY,153.4220000,0.0044458,0.0000702,0.0000431
MsgID.GLOBAL_POSITION,0.0000000,-122.3957690,37.7932798,0.0850000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,153.6720000,0.2346409,-0.8628238,-0.0856793
MsgID.LOCAL_VELOCITY,153.6720000,0.0039281,-0.0000837,-0.0001381
MsgID.GLOBAL_POSITION,0.0000000,-122.3957709,37.7932800,0.0910000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,153.9220000,0.2561454,-1.0108937,-0.0913388
MsgID.LOCAL_VELOCITY,153.9220000,0.0030910,-0.0005850,-0.0002462
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957595,37.7932777,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957690,37.7932800,0.0990000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,154.1720000,0.2577170,-0.8015119,-0.1010196
MsgID.LOCAL_VELOCITY,154.1720000,0.0033188,-0.0005392,-0.0002012
MsgID.GLOBAL_POSITION,0.0000000,-122.3957686,37.7932800,0.1100000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,154.4220000,0.2578851,-0.8094798,-0.1102686
MsgID.LOCAL_VELOCITY,154.4220000,0.0033552,-0.0005737,-0.0002018
MsgID.GLOBAL_POSITION,0.0000000,-122.3957707,37.7932800,0.1170000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,154.6720000,0.2576652,-0.9916567,-0.1181506
MsgID.LOCAL_VELOCITY,154.6720000,0.0033518,-0.0005873,-0.0002019
MsgID.GLOBAL_POSITION,0.0000000,-122.3957692,37.7932800,0.1190000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,154.9220000,0.2583767,-0.8553733,-0.1194975
MsgID.LOCAL_VELOCITY,154.9220000,0.0037998,-0.0001119,-0.0001598
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957595,37.7932777,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957705,37.7932803,0.1130000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,155.1720000,0.2955261,-0.9972343,-0.1118183
MsgID.LOCAL_VELOCITY,155.1720000,0.0040541,-0.0001624,-0.0001481
MsgID.GLOBAL_POSITION,0.0000000,-122.3957701,37.7932794,0.0960000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,155.4220000,0.1880101,-0.9389542,-0.0960195
MsgID.LOCAL_VELOCITY,155.4220000,0.0044960,0.0000268,-0.0000745
MsgID.GLOBAL_POSITION,0.0000000,-122.3957693,37.7932787,0.0720000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,155.6730000,0.1239818,-0.8769903,-0.0683918
MsgID.LOCAL_VELOCITY,155.6730000,0.0043349,0.0001378,0.0003333
MsgID.GLOBAL_POSITION,0.0000000,-122.3957708,37.7932799,0.0380000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,155.9230000,0.2497943,-0.9971722,-0.0382274
MsgID.LOCAL_VELOCITY,155.9230000,0.0044253,0.0000677,-0.0000732
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957595,37.7932777,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957705,37.7932806,0.0060000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,156.1730000,0.3389101,-0.9473155,-0.0014745
MsgID.LOCAL_VELOCITY,156.1730000,0.0047483,0.0002172,0.0002194
MsgID.GLOBAL_POSITION,0.0000000,-122.3957689,37.7932816,-0.0280000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,156.4230000,0.4331353,-0.8283132,0.0283073
MsgID.LOCAL_VELOCITY,156.4230000,0.0047764,0.0001338,-0.0002079
MsgID.GLOBAL_POSITION,0.0000000,-122.3957692,37.7932815,-0.0510000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,156.6730000,0.4118249,-0.8648418,0.0546370
MsgID.LOCAL_VELOCITY,156.6730000,0.0044452,0.0000955,0.0000450
MsgID.GLOBAL_POSITION,0.0000000,-122.3957693,37.7932812,-0.0670000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,156.9230000,0.3900358,-0.8653591,0.0675831
MsgID.LOCAL_VELOCITY,156.9230000,0.0047530,0.0002038,0.0003411
